EventNumber Product1_Name Product1_isBoson Product1_mass Product1_px Product1_py Product1_pz Product1_E Product1_pT Product2_Name Product2_isBoson Product2_mass Product2_px Product2_py Product2_pz Product2_E Product2_pT
6301 b 0 4.18 16.38 -16.56 4.8 24.1464 23.2924 b 0 4.18 46.62 -7.44 91.2 102.78 47.2099
6302 W+ 1 80.4 31.08 26.95 14.03 91.3962 41.1372 W- 1 80.4 42.92 50.05 46.97 114.094 65.9328
6303 tau+ 0 1.77 -26.66 2.7 3.36 27.0641 26.7964 tau- 0 1.77 -16.34 24.3 8.64 30.5822 29.2829
6304 b 0 4.18 -34 0 -0 34.256 34 b 0 4.18 0 93 -2 93.1154 93
6305 b 0 4.18 18.55 2.6 -27.38 33.4365 18.7313 b 0 4.18 16.45 23.4 -46.62 54.8549 28.6035
6306 b 0 4.18 12.61 48.64 1.87 50.4562 50.248 b 0 4.18 84.39 15.36 15.13 87.2009 85.7765
6307 Z 1 91.2 2.07 2.17 0 91.2493 2.99897 Z 1 91.2 0.93 4.83 87 126.137 4.91872
6308 W+ 1 80.4 6.72 -38.88 -19.6 91.6795 39.4565 W- 1 80.4 14.28 -42.12 -78.4 120.784 44.4749
6309 b 0 4.18 16.12 4.5 -23.8 29.3942 16.7363 b 0 4.18 45.88 70.5 -11.2 84.9596 84.1143
6310 Z 1 91.2 -11.25 28.8 -8.37 96.6618 30.9193 Z 1 91.2 -33.75 31.2 -22.63 104.604 45.962
6311 W+ 1 80.4 -32.64 -1.35 16.72 88.3794 32.6679 W- 1 80.4 -31.36 -25.65 21.28 92.5115 40.5139
6312 b 0 4.18 15.66 4.24 0.5 16.7611 16.2238 b 0 4.18 2.34 48.76 9.5 49.9073 48.8161
6313 W+ 1 80.4 -29.89 2.31 2.94 85.8577 29.9791 W- 1 80.4 -19.11 4.69 46.06 94.7252 19.6771
6314 b 0 4.18 18.24 -41.58 -12.88 47.381 45.4048 b 0 4.18 38.76 -35.42 -79.12 95.0493 52.5063
6315 tau+ 0 1.77 48.18 10.26 0 49.2921 49.2603 tau- 0 1.77 17.82 27.74 45 55.8139 32.9706
6316 Z 1 91.2 -60.3 12.6 -6.48 110.246 61.6024 Z 1 91.2 -29.7 47.4 -47.52 117.066 55.9361
6317 b 0 4.18 1.29 16.8 -18.5 25.3698 16.8495 b 0 4.18 1.71 67.2 -31.5 74.3538 67.2217
6318 W+ 1 80.4 23.32 -1.62 -0.8 83.7332 23.3762 W- 1 80.4 20.68 -4.38 -3.2 83.194 21.1388
6319 b 0 4.18 -18.7 -13.65 0 23.5263 23.1519 b 0 4.18 -3.3 -77.35 31 83.5008 77.4204
6320 b 0 4.18 -67.76 3.06 3.18 68.0321 67.8291 b 0 4.18 -9.24 47.94 49.82 69.8794 48.8223
6321 b 0 4.18 21 2.45 -27.9 35.2546 21.1424 b 0 4.18 21 46.55 -34.1 61.5482 51.0676
6322 W+ 1 80.4 -41.54 17.49 -0 92.1718 45.0718 W- 1 80.4 -20.46 35.51 -60 108.368 40.9826
6323 b 0 4.18 -43.31 -10.64 3.19 44.9067 44.5978 b 0 4.18 -27.69 -27.36 25.81 46.8928 38.9269
6324 b 0 4.18 -20.1 -4.8 9.24 23.0196 20.6652 b 0 4.18 -46.9 -5.2 32.76 57.5964 47.1874
6325 b 0 4.18 8.06 1.36 -8.8 12.7171 8.17393 b 0 4.18 22.94 2.64 -13.2 26.9244 23.0914
6326 b 0 4.18 38.44 2 5.04 39.0449 38.492 b 0 4.18 23.56 18 12.96 32.6268 29.6492
6327 W+ 1 80.4 -17.6 -0.2 8 82.692 17.6011 W- 1 80.4 -26.4 -0.8 12 85.4737 26.4121
6328 b 0 4.18 14.26 2.72 -23.5 27.9369 14.5171 b 0 4.18 16.74 65.28 -23.5 71.4942 67.3922
6329 b 0 4.18 45.57 -16.56 15.12 50.9602 48.4857 b 0 4.18 47.43 -52.44 40.88 81.7814 70.7076
6330 W+ 1 80.4 -14.45 -13.23 8.2 83.1579 19.5917 W- 1 80.4 -70.55 -7.77 32.8 112.15 70.9766
6331 b 0 4.18 -71.38 -2.8 -1.69 71.577 71.4349 b 0 4.18 -14.62 -67.2 -11.31 69.821 68.772
6332 b 0 4.18 -0.39 2.7 57.42 57.6365 2.72802 b 0 4.18 -0.61 87.3 41.58 96.7886 87.3021
6333 W+ 1 80.4 22.05 13.2 -2.05 84.4323 25.6991 W- 1 80.4 40.95 8.8 -38.95 98.6692 41.8849
6334 tau+ 0 1.77 -12.42 -1 9.1 15.5306 12.4602 tau- 0 1.77 -5.58 -19 25.9 32.6509 19.8024
6335 b 0 4.18 -8.25 23.1 0.15 24.8831 24.529 b 0 4.18 -16.75 11.9 14.85 25.6937 20.5468
6336 b 0 4.18 10.85 30.36 -2.61 32.615 32.2405 b 0 4.18 24.15 15.64 -84.39 89.2579 28.7721
6337 b 0 4.18 -14.04 -3.42 10.36 18.2653 14.4505 b 0 4.18 -11.96 -15.58 26.64 33.3608 19.6412
6338 b 0 4.18 55.04 -10.92 -0.99 56.277 56.1128 b 0 4.18 8.96 -73.08 -98.01 122.656 73.6272
6339 b 0 4.18 -12.18 -21.87 10.2 27.3525 25.033 b 0 4.18 -8.82 -59.13 57.8 83.2614 59.7842
6340 b 0 4.18 -26.5 -4.48 14.25 30.7059 26.876 b 0 4.18 -23.5 -11.52 60.75 66.2797 26.1717
6341 W+ 1 80.4 0 5.2 -19 82.778 5.2 W- 1 80.4 0 34.8 -76 115.979 34.8
6342 Z 1 91.2 -16.72 -3.08 5.92 92.9598 17.0013 Z 1 91.2 -71.28 -3.92 10.08 116.255 71.3877
6343 W+ 1 80.4 46.98 -2.16 -3 93.1931 47.0296 W- 1 80.4 34.02 -15.84 -7 89.0024 37.5269
6344 W+ 1 80.4 -17.1 -0.22 -2.46 82.2355 17.1014 W- 1 80.4 -12.9 -10.78 -3.54 82.215 16.8113
6345 W+ 1 80.4 -53.9 -6.72 2.73 97.0669 54.3173 W- 1 80.4 -16.1 -35.28 36.27 96.3512 38.78
6346 b 0 4.18 5.64 -2.88 -7.84 10.9106 6.33277 b 0 4.18 6.36 -69.12 -8.16 70.0149 69.412
6347 b 0 4.18 -5.72 -22.5 -35.34 42.4895 23.2157 b 0 4.18 -38.28 -67.5 -21.66 80.6736 77.599
6348 b 0 4.18 -42.4 -3.85 6.24 43.2318 42.5744 b 0 4.18 -10.6 -51.15 41.76 67.0079 52.2368
6349 W+ 1 80.4 -80.91 -2.94 -2.12 114.122 80.9634 W- 1 80.4 -6.09 -95.06 -50.88 134.634 95.2549
6350 Z 1 91.2 51.03 6.75 6.1 104.901 51.4745 Z 1 91.2 11.97 68.25 54.9 127.015 69.2917
6351 b 0 4.18 -8.1 -14.85 -17.4 24.6245 16.9155 b 0 4.18 -45.9 -40.15 -12.6 62.4105 60.9822
6352 b 0 4.18 -64.99 2.13 0 65.1591 65.0249 b 0 4.18 -2.01 68.87 26 73.7604 68.8993
6353 b 0 4.18 13.86 8.17 -31.2 35.352 16.0888 b 0 4.18 28.14 34.83 -33.8 56.2575 44.7771
6354 W+ 1 80.4 -3.06 -45.1 8.28 92.6072 45.2037 W- 1 80.4 -47.94 -9.9 60.72 112.015 48.9515
6355 b 0 4.18 11.73 -51.2 -1.56 52.7156 52.5265 b 0 4.18 39.27 -28.8 -10.44 49.9804 48.6988
6356 b 0 4.18 3.12 8.97 -11.9 15.7885 9.49712 b 0 4.18 2.88 60.03 -22.1 64.1699 60.099
6357 tau+ 0 1.77 -5.28 -15.36 -4.5 16.9467 16.2422 tau- 0 1.77 -2.72 -48.64 -40.5 63.3769 48.716
6358 W+ 1 80.4 -46.41 18.88 -9.18 95.1776 50.1033 W- 1 80.4 -44.59 40.12 -44.82 109.868 59.9824
6359 Z 1 91.2 63 -0 -0 110.844 63 Z 1 91.2 0 -49 -24 106.275 49
6360 b 0 4.18 12.87 3 -53.9 55.6536 13.215 b 0 4.18 20.13 47 -44.1 67.6498 51.1294
6361 b 0 4.18 -56.16 -3.28 10.22 57.3291 56.2557 b 0 4.18 -15.84 -37.72 62.78 75.05 40.9109
6362 W+ 1 80.4 -18 -21.6 53.94 100.818 28.1169 W- 1 80.4 -82 -68.4 39.06 139.257 106.783
6363 b 0 4.18 -31.28 2.1 15.84 35.3727 31.3504 b 0 4.18 -14.72 18.9 56.16 61.1989 23.956
6364 b 0 4.18 -23.52 9.8 -39.68 47.3414 25.48 b 0 4.18 -60.48 88.2 -24.32 109.754 106.944
6365 b 0 4.18 -5.51 3.48 -15.08 16.9514 6.51694 b 0 4.18 -23.49 8.52 -13.92 28.9069 24.9874
6366 b 0 4.18 38.4 -1.62 -0.27 38.6617 38.4342 b 0 4.18 1.6 -52.38 -26.73 58.9762 52.4044
6367 W+ 1 80.4 -31.82 26.32 0.84 90.3887 41.2947 W- 1 80.4 -54.18 20.68 11.16 99.7589 57.9925
6368 W+ 1 80.4 6.39 7.56 -35.77 88.553 9.89877 W- 1 80.4 64.61 34.44 -13.23 109.543 73.2159
6369 tau+ 0 1.77 -80.64 -0.24 0.63 80.6622 80.6404 tau- 0 1.77 -3.36 -23.76 20.37 31.5261 23.9964
6370 b 0 4.18 30.34 5.28 32.64 45.0692 30.796 b 0 4.18 43.66 60.72 31.36 81.2037 74.7871
6371 Z 1 91.2 -89.1 0.32 0 127.5 89.1006 Z 1 91.2 -0.900002 31.68 80 125.387 31.6928
6372 b 0 4.18 62.78 -6.16 -5 63.4172 63.0815 b 0 4.18 23.22 -81.84 -20 87.4896 85.0703
6373 b 0 4.18 29.12 -0.3 1.62 29.4646 29.1215 b 0 4.18 2.88 -4.7 52.38 52.8349 5.5122
6374 b 0 4.18 0.78 -35.34 -4.9 35.9306 35.3486 b 0 4.18 5.22 -57.66 -5.1 58.2701 57.8958
6375 b 0 4.18 -24.84 18.62 0.6 31.3299 31.044 b 0 4.18 -44.16 19.38 3.4 48.5255 48.2254
6376 W+ 1 80.4 24.6 2.25 -9.36 84.6286 24.7027 W- 1 80.4 5.4 42.75 -62.64 110.656 43.0897
6377 b 0 4.18 -2.52 1.34 34.4 34.7704 2.85412 b 0 4.18 -11.48 65.66 8.6 67.3384 66.656
6378 b 0 4.18 9.12 8.5 -40.5 42.5811 12.4669 b 0 4.18 14.88 41.5 -49.5 66.4183 44.087
6379 b 0 4.18 72 9.46 1.77 72.7605 72.6188 b 0 4.18 24 33.54 57.23 70.666 41.2424
6380 b 0 4.18 -41.04 -9.89 2.07 42.4718 42.2149 b 0 4.18 -34.96 -33.11 6.93 48.8259 48.1505
6381 W+ 1 80.4 71.44 4.98 -0 107.669 71.6134 W- 1 80.4 4.56 78.02 -6 112.286 78.1531
6382 W+ 1 80.4 -5.85 11.47 -10.44 82.091 12.8757 W- 1 80.4 -7.15 19.53 -47.56 95.7009 20.7977
6383 W+ 1 80.4 1.8 15.12 3.12 81.8886 15.2268 W- 1 80.4 43.2 5.88 9.88 91.9923 43.5983
6384 b 0 4.18 -15.99 0 -21.6 27.1977 15.99 b 0 4.18 -25.01 0 -32.4 41.1428 25.01
6385 b 0 4.18 -2.58 21.7 6.6 23.2073 21.8528 b 0 4.18 -3.42 40.3 23.4 46.9129 40.4449
6386 b 0 4.18 41.6 3.5 -4.5 42.1964 41.747 b 0 4.18 10.4 66.5 -25.5 72.0981 67.3083
6387 W+ 1 80.4 20.37 1.98 -0 82.964 20.466 W- 1 80.4 0.629999 64.02 -53 115.638 64.0231
6388 b 0 4.18 -11.13 -0.91 5.78 13.2509 11.1671 b 0 4.18 -9.87 -6.09 11.22 16.6693 11.5976
6389 Z 1 91.2 -1.75 27.72 -5.88 95.5169 27.7752 Z 1 91.2 -3.25 35.28 -22.12 100.309 35.4294
6390 tau+ 0 1.77 57.62 -6.39 1.25 58.0137 57.9732 tau- 0 1.77 9.38 -64.61 23.75 69.4956 65.2873
6391 tau+ 0 1.77 31.45 -4.84 -11.02 33.7209 31.8202 tau- 0 1.77 53.55 -6.16 -46.98 71.5248 53.9031
6392 b 0 4.18 55.38 -12.74 -4.88 57.1886 56.8265 b 0 4.18 15.62 -78.26 -56.12 97.6501 79.8036
6393 b 0 4.18 -45.05 0.88 -24.48 51.4492 45.0586 b 0 4.18 -39.95 7.12 -43.52 59.6503 40.5795
6394 b 0 4.18 1.72 7.2 0 8.50122 7.40259 b 0 4.18 2.28 40.8 0 41.0769 40.8637
6395 b 0 4.18 -0.88 33.55 22.78 40.7772 33.5615 b 0 4.18 -7.12 27.45 44.22 52.698 28.3584
6396 b 0 4.18 -0.44 33.25 57.34 66.4161 33.2529 b 0 4.18 -10.56 61.75 36.66 72.7049 62.6464
6397 b 0 4.18 26.22 34.78 -3.99 43.9378 43.5561 b 0 4.18 30.78 39.22 -53.01 72.8913 49.856
6398 tau+ 0 1.77 -11.16 0.6 4.8 12.2914 11.1761 tau- 0 1.77 -0.84 59.4 75.2 95.8501 59.4059
6399 b 0 4.18 -71.89 1.94 15.39 73.6631 71.9162 b 0 4.18 -19.11 95.06 65.61 117.148 96.9618
6400 b 0 4.18 -20.8 35.7 -1.08 41.5424 41.3174 b 0 4.18 -31.2 34.3 -10.92 47.8189 46.3673
6401 b 0 4.18 -18.48 9.72 21.56 30.3034 20.8803 b 0 4.18 -9.52 71.28 76.44 105.033 71.9129
6402 b 0 4.18 0 1.48 55.5 55.6769 1.48 b 0 4.18 0 72.52 19.5 75.2122 72.52
6403 W+ 1 80.4 25.84 3.2 -38.19 92.7393 26.0374 W- 1 80.4 42.16 60.8 -28.81 112.997 73.9872
6404 b 0 4.18 49.41 35.28 -0.75 60.861 60.7127 b 0 4.18 31.59 62.72 -24.25 74.4128 70.2262
6405 b 0 4.18 -44.84 0.56 3.91 45.2073 44.8435 b 0 4.18 -14.16 7.44 19.09 25.2539 15.9956
6406 b 0 4.18 5.76 -0.71 10.45 12.6632 5.80359 b 0 4.18 26.24 -0.29 84.55 88.6273 26.2416
6407 tau+ 0 1.77 4.34 -9.13 -48.75 49.8185 10.109 tau- 0 1.77 26.66 -73.87 -16.25 80.2168 78.5336
6408 W+ 1 80.4 9.3 -8.36 -6.76 81.647 12.5052 W- 1 80.4 21.7 -10.64 -19.24 86.1303 24.1682
6409 b 0 4.18 -7.02 11.97 -1.14 14.5373 13.8766 b 0 4.18 -1.98 51.03 -36.86 63.1198 51.0684
6410 b 0 4.18 -0.29 1.9 72.98 73.1249 1.922 b 0 4.18 -28.71 17.1 9.02 34.8641 33.4167
6411 b 0 4.18 9 18.24 2.52 20.917 20.3396 b 0 4.18 51 13.76 6.48 53.3835 52.8236
6412 b 0 4.18 3.4 29.25 28.8 41.4009 29.4469 b 0 4.18 64.6 15.75 67.2 94.6284 66.4923
6413 tau+ 0 1.77 -43.46 14.35 2.52 45.8713 45.7678 tau- 0 1.77 -38.54 20.65 39.48 58.9369 43.7236
6414 b 0 4.18 4.96 5.59 -3.5 9.25052 7.47327 b 0 4.18 3.04 37.41 -10.5 39.1979 37.5333
6415 W+ 1 80.4 -17.36 -4.48 -26.65 86.5784 17.9287 W- 1 80.4 -38.64 -11.52 -38.35 97.7785 40.3207
6416 W+ 1 80.4 87 0 -0 118.462 87 W- 1 80.4 0 91 -28 124.616 91
6417 W+ 1 80.4 -10.08 -5 -6.48 81.4417 11.252 W- 1 80.4 -3.92 -20 -74.52 111.502 20.3805
6418 b 0 4.18 10.8 14.08 13.05 22.4201 17.745 b 0 4.18 29.2 17.92 31.95 47.0323 34.2603
6419 W+ 1 80.4 -7.4 29.4 -0.09 85.9261 30.317 W- 1 80.4 -12.6 19.6 -2.91 83.7589 23.3006
6420 W+ 1 80.4 -25.2 21.84 -6.66 87.2957 33.347 W- 1 80.4 -37.8 30.16 -30.34 98.606 48.3577
6421 tau+ 0 1.77 2.04 -9.24 5.67 11.1723 9.46251 tau- 0 1.77 1.96 -12.76 75.33 76.4487 12.9097
6422 b 0 4.18 11.96 62.3 0.16 63.5754 63.4376 b 0 4.18 34.04 26.7 3.84 43.6329 43.2621
6423 b 0 4.18 -7.44 -1.75 -1.78 8.89139 7.64304 b 0 4.18 -0.56 -33.25 -87.22 93.4381 33.2547
6424 b 0 4.18 -0.73 2.64 76.56 76.7229 2.73907 b 0 4.18 -72.27 21.36 10.44 76.1949 75.3605
6425 b 0 4.18 -32.76 -2.31 4.32 33.3869 32.8413 b 0 4.18 -19.24 -8.69 22.68 31.2658 21.1115
6426 b 0 4.18 -6.02 -5.44 30.8 32.1239 8.11382 b 0 4.18 -36.98 -28.56 13.2 48.733 46.7247
6427 b 0 4.18 -9.9 -46.28 -11.52 48.8879 47.327 b 0 4.18 -23.1 -42.72 -52.48 71.6256 48.5655
6428 b 0 4.18 -5.88 -68.73 0.78 69.112 68.9811 b 0 4.18 -43.12 -10.27 77.22 89.1359 44.3261
6429 W+ 1 80.4 -32.16 14.4 7.99 88.1455 35.2367 W- 1 80.4 -15.84 75.6 39.01 118.119 77.2416
6430 Z 1 91.2 -26.66 -21.42 2.16 97.4252 34.199 Z 1 91.2 -59.34 -12.58 33.84 114.639 60.6588
6431 tau+ 0 1.77 15.34 2.61 12.07 19.7723 15.5605 tau- 0 1.77 43.66 84.39 4.93 95.1594 95.0151
6432 W+ 1 80.4 0.51 -3.2 40.42 90.0469 3.24039 W- 1 80.4 2.49 -4.8 53.58 96.7689 5.40741
6433 b 0 4.18 -34.56 -35.2 -0.8 49.5131 49.3298 b 0 4.18 -61.44 -44.8 -3.2 76.2209 76.0389
6434 b 0 4.18 -30.72 -10.37 -1.53 32.7272 32.4231 b 0 4.18 -65.28 -50.63 -1.47 82.7315 82.6128
6435 W+ 1 80.4 39.2 -7.15 38.54 97.6589 39.8467 W- 1 80.4 58.8 -47.85 43.46 118.743 75.8094
6436 b 0 4.18 2.59 -24.5 -21.56 33.004 24.6365 b 0 4.18 34.41 -25.5 -27.44 51.0365 42.8287
6437 b 0 4.18 -33.92 -14.56 6.51 37.7149 36.9129 b 0 4.18 -30.08 -76.44 14.49 83.5183 82.1455
6438 W+ 1 80.4 -16.77 -16.28 2.16 83.7562 23.3724 W- 1 80.4 -26.23 -27.72 6.84 89.2601 38.163
6439 W+ 1 80.4 -37.05 -1.71 0.72 88.5455 37.0894 W- 1 80.4 -1.95 -55.29 35.28 103.777 55.3244
6440 W+ 1 80.4 -23.36 12.6 25.6 88.4532 26.5415 W- 1 80.4 -49.64 32.4 38.4 107.017 59.2781
6441 W+ 1 80.4 -55.5 3 0.6 97.7434 55.581 W- 1 80.4 -18.5 17 5.4 84.4072 25.1247
6442 tau+ 0 1.77 5.88 0.63 0.26 6.17833 5.91365 tau- 0 1.77 0.12 62.37 25.74 67.496 62.3701
6443 b 0 4.18 1.6 40.7 -10.4 42.2455 40.7314 b 0 4.18 14.4 14.3 -54.6 58.3993 20.2941
6444 b 0 4.18 -8.84 10.12 -6.4 15.4594 13.4373 b 0 4.18 -17.16 11.88 -25.6 33.2931 20.871
6445 b 0 4.18 21.75 -16.72 3.6 27.9831 27.4339 b 0 4.18 7.25 -71.28 56.4 91.2789 71.6478
6446 b 0 4.18 14.7 16.12 -14.04 26.2781 21.8162 b 0 4.18 34.3 35.88 -21.96 54.4388 49.6373
6447 b 0 4.18 3.6 3.85 3.7 7.67756 5.27091 b 0 4.18 20.4 31.15 1.3 37.4919 37.2355
6448 b 0 4.18 -44.64 -9.66 2.4 45.9269 45.6732 b 0 4.18 -27.36 -59.34 7.6 65.9169 65.3438
6449 W+ 1 80.4 -30.09 -30.55 -0.14 91.1202 42.8802 W- 1 80.4 -28.91 -34.45 -6.86 92.3786 44.9732
6450 b 0 4.18 -6.24 -5.88 -4.14 10.3983 8.57391 b 0 4.18 -17.76 -15.12 -4.86 24.1893 23.3245
6451 b 0 4.18 27.84 -5.11 4.14 28.91 28.3051 b 0 4.18 4.16 -67.89 64.86 94.0779 68.0173
6452 b 0 4.18 -6.1 2.7 -7.44 10.8317 6.67083 b 0 4.18 -3.9 7.3 -54.56 55.3423 8.27647
6453 W+ 1 80.4 1.71 4.51 11.52 81.3642 4.8233 W- 1 80.4 1.29 36.49 24.48 91.633 36.5128
6454 tau+ 0 1.77 21.6 33.95 -0.8 40.2857 40.2388 tau- 0 1.77 14.4 63.05 -15.2 66.4593 64.6735
6455 b 0 4.18 -10 23.45 1.12 25.8579 25.4932 b 0 4.18 -30 11.55 12.88 34.8822 32.1466
6456 tau+ 0 1.77 11.97 -39.56 -0 41.3692 41.3313 tau- 0 1.77 9.03 -52.44 -82 97.7682 53.2118
6457 tau+ 0 1.77 44.18 39.2 1.95 59.1223 59.0636 tau- 0 1.77 49.82 58.8 13.05 78.1851 77.068
6458 b 0 4.18 24.79 -0.99 -26.56 36.5846 24.8098 b 0 4.18 12.21 -98.01 -56.44 113.833 98.7676
6459 b 0 4.18 59.5 0.1 2.3 59.6911 59.5001 b 0 4.18 10.5 1.9 20.7 23.6606 10.6705
6460 W+ 1 80.4 -28.91 0.44 -15.5 86.8354 28.9133 W- 1 80.4 -30.09 43.56 -15.5 97.5053 52.9422
6461 b 0 4.18 -0.66 0.44 16.96 17.4855 0.793221 b 0 4.18 -0.34 21.56 36.04 42.2055 21.5627
6462 b 0 4.18 21.12 0.33 -0.4 21.5359 21.1226 b 0 4.18 0.879999 10.67 -39.6 41.2342 10.7062
6463 b 0 4.18 -48.38 -11.39 14.4 51.9152 49.7027 b 0 4.18 -33.62 -55.61 45.6 79.496 64.9829
6464 W+ 1 80.4 10.68 8.91 0 81.5942 13.9086 W- 1 80.4 1.32 72.09 81 134.996 72.1021
6465 W+ 1 80.4 7.98 -41.89 0.39 91.0097 42.6433 W- 1 80.4 13.02 -29.11 12.61 87.4076 31.8891
6466 b 0 4.18 19.44 -2.56 -26.88 33.5332 19.6078 b 0 4.18 16.56 -61.44 -37.12 73.7867 63.6326
6467 b 0 4.18 36.21 -5.76 -7.56 37.6692 36.6653 b 0 4.18 14.79 -66.24 -28.44 73.7074 67.8711
6468 W+ 1 80.4 53.2 3.52 8.8 96.8722 53.3163 W- 1 80.4 16.8 84.48 35.2 122.973 86.1343
6469 b 0 4.18 45.6 -2.73 2.52 45.9417 45.6816 b 0 4.18 14.4 -10.27 81.48 83.4823 17.6871
6470 tau+ 0 1.77 23.2 48.96 4.77 54.417 54.1786 tau- 0 1.77 34.8 47.04 48.23 75.849 58.5133
6471 b 0 4.18 7.22 -3.36 17.42 19.6048 7.96354 b 0 4.18 30.78 -20.64 8.58 38.2689 37.0597
6472 b 0 4.18 23.22 -3.95 -7.92 25.1986 23.5536 b 0 4.18 3.78 -75.05 -80.08 109.896 75.1451
6473 b 0 4.18 1.8 3.3 2.8 6.28032 3.75899 b 0 4.18 0.2 51.7 67.2 84.8896 51.7004
6474 W+ 1 80.4 -90.16 1.96 3.36 120.864 90.1813 W- 1 80.4 -7.84 47.04 80.64 123.455 47.6889
6475 b 0 4.18 -9.88 -65.34 -3.52 66.3083 66.0827 b 0 4.18 -28.12 -33.66 -40.48 59.8317 43.8603
6476 b 0 4.18 -37.8 0.6 -4.62 38.3147 37.8048 b 0 4.18 -4.2 14.4 -72.38 74.036 15
6477 W+ 1 80.4 40.8 -17.64 2.85 91.9135 44.4501 W- 1 80.4 27.2 -66.36 12.15 108.422 71.7181
6478 W+ 1 80.4 8.68 -1.14 -32.55 87.1797 8.75454 W- 1 80.4 5.32 -36.86 -60.45 107.263 37.2419
6479 W+ 1 80.4 1.98 -60.35 10.35 101.081 60.3825 W- 1 80.4 31.02 -24.65 34.65 96.0971 39.6215
6480 b 0 4.18 10.15 9.5 6.3 15.8251 13.9022 b 0 4.18 18.85 9.5 35.7 41.6838 21.1086
6481 W+ 1 80.4 27.06 4.84 -4.55 85.0913 27.4894 W- 1 80.4 5.94 39.16 -60.45 108.107 39.6079
6482 b 0 4.18 -17.5 -22.77 -2.94 29.1691 28.718 b 0 4.18 -32.5 -76.23 -4.06 83.0736 82.8689
6483 b 0 4.18 -74.7 -8 -0.68 75.2464 75.1272 b 0 4.18 -8.3 -92 -33.32 98.2883 92.3736
6484 W+ 1 80.4 66.96 0.88 -0.18 104.636 66.9658 W- 1 80.4 5.04 21.12 -5.82 83.4835 21.713
6485 b 0 4.18 -25.2 1.32 6.12 26.3004 25.2345 b 0 4.18 -16.8 20.68 11.88 29.4705 26.644
6486 tau+ 0 1.77 -0.58 46.92 0.47 46.9593 46.9236 tau- 0 1.77 -28.42 45.08 0.53 53.3228 53.2907
6487 tau+ 0 1.77 57.27 15.3 0.84 59.3109 59.2785 tau- 0 1.77 25.73 35.7 83.16 94.1023 44.0059
6488 b 0 4.18 -2.8 -11.34 -20.4 23.8761 11.6806 b 0 4.18 -17.2 -51.66 -9.6 55.4457 54.4481
6489 b 0 4.18 -40.7 35.7 1.02 54.3092 54.1385 b 0 4.18 -33.3 49.3 32.98 68.1508 59.4927
6490 W+ 1 80.4 -4.76 -21.6 -23 86.5007 22.1183 W- 1 80.4 -23.24 -14.4 -77 114.633 27.3397
6491 b 0 4.18 47.52 -0.6 -0 47.7073 47.5238 b 0 4.18 0.48 -59.4 -48 76.4857 59.4019
6492 b 0 4.18 8.4 -12.73 -10.12 18.775 15.2517 b 0 4.18 75.6 -6.27 -33.88 83.1865 75.8596
6493 b 0 4.18 81 2.94 0.39 81.162 81.0533 b 0 4.18 9 39.06 12.61 42.2276 40.0835
6494 b 0 4.18 -24.92 -0.33 -3.7 25.5397 24.9222 b 0 4.18 -3.08 -32.67 -33.3 46.938 32.8149
6495 b 0 4.18 -0.8 -16.38 18.02 24.7212 16.3995 b 0 4.18 -15.2 -22.62 15.98 31.8675 27.2526
6496 W+ 1 80.4 24.3 1.68 3.64 84.0876 24.358 W- 1 80.4 20.7 2.32 87.36 120.54 20.8296
6497 b 0 4.18 1.74 13.69 1.15 14.4651 13.8001 b 0 4.18 1.26 23.31 21.85 32.2465 23.344
6498 b 0 4.18 53.68 -13.78 -2.86 55.6514 55.4205 b 0 4.18 34.32 -39.22 -19.14 55.6766 52.1159
6499 b 0 4.18 29.12 2.24 1.74 29.5549 29.206 b 0 4.18 2.88 29.76 85.26 90.4472 29.899
6500 W+ 1 80.4 -4.2 54.02 13.2 97.8478 54.183 W- 1 80.4 -30.8 19.98 74.8 115.789 36.7129
6501 b 0 4.18 1.77 2.16 -7.28 8.84699 2.79258 b 0 4.18 1.23 5.84 -44.72 45.3097 5.96812
6502 b 0 4.18 8.75 3.51 -4.32 11.1811 9.42776 b 0 4.18 26.25 9.49 -4.68 28.6094 27.9128
6503 W+ 1 80.4 8.93 23.68 21.12 86.8948 25.3078 W- 1 80.4 38.07 40.32 26.88 101.3 55.4529
6504 b 0 4.18 44.1 0.5 -0.08 44.3005 44.1028 b 0 4.18 0.900002 49.5 -7.92 50.3116 49.5082
6505 W+ 1 80.4 -26.24 0.63 3.15 84.6346 26.2476 W- 1 80.4 -14.76 62.37 5.85 102.987 64.0927
6506 b 0 4.18 5.72 -15.98 32.4 36.8146 16.9729 b 0 4.18 38.28 -18.02 48.6 64.5717 42.3093
6507 b 0 4.18 59.85 27.72 0.36 66.091 65.9577 b 0 4.18 35.15 71.28 3.64 79.6686 79.4755
6508 tau+ 0 1.77 33.93 0.27 -5.5 34.4195 33.9311 tau- 0 1.77 5.07 8.73 -49.5 50.55 10.0954
6509 Z 1 91.2 -8.32 -40.71 4.25 100.31 41.5515 Z 1 91.2 -43.68 -28.29 12.75 105.775 52.041
6510 Z 1 91.2 -20.44 14.31 14.63 95.6768 24.9513 Z 1 91.2 -52.56 12.69 62.37 123.008 54.0702
6511 b 0 4.18 39.65 -1.45 3 40.0087 39.6765 b 0 4.18 21.35 -27.55 7 35.7952 34.8543
6512 W+ 1 80.4 0.99 -36.49 41.44 97.5394 36.5034 W- 1 80.4 32.01 -52.51 32.56 106.331 61.4975
