EventNumber Product1_Name Product1_isBoson Product1_mass Product1_px Product1_py Product1_pz Product1_E Product1_pT Product2_Name Product2_isBoson Product2_mass Product2_px Product2_py Product2_pz Product2_E Product2_pT
4861 tau+ 0 1.77 8.54 -0.8 -34 35.1099 0 tau- 0 1.77 5.46 -15.2 -66 67.9705 0
4862 b 0 4.18 -2.34 26.28 -8.8 28.1252 0 b 0 4.18 -23.66 46.72 -7.2 53.027 0
4863 b 0 4.18 -85.54 2.12 -0.46 85.6695 0 b 0 4.18 -5.46 50.88 -22.54 56.0724 0
4864 b 0 4.18 -17.75 -0.4 8.68 20.1999 0 b 0 4.18 -7.25 -39.6 22.32 46.221 0
4865 b 0 4.18 -51 -1.4 7.82 51.784 0 b 0 4.18 -17 -68.6 26.18 75.4839 0
4866 W+ 1 80.4 18.13 -2.52 -16.8 84.1513 0 W- 1 80.4 30.87 -9.48 -23.2 89.6952 0
4867 b 0 4.18 -4.16 6.82 25.65 27.1885 0 b 0 4.18 -8.84 55.18 19.35 59.2864 0
4868 tau+ 0 1.77 8.14 -11.4 34.81 37.5645 0 tau- 0 1.77 28.86 -48.6 24.19 61.5073 0
4869 b 0 4.18 -9.8 -29.64 5.12 31.9101 0 b 0 4.18 -18.2 -22.36 58.88 65.6927 0
4870 tau+ 0 1.77 0.65 -59.94 8.97 60.6368 0 tau- 0 1.77 4.35 -21.06 60.03 63.7901 0
4871 b 0 4.18 -54.4 22.32 0 58.9493 0 b 0 4.18 -30.6 39.68 83 97.043 0
4872 b 0 4.18 -11.96 27.5 -14.74 33.6754 0 b 0 4.18 -40.04 22.5 -52.26 69.6996 0
4873 b 0 4.18 -27 -13.12 -37.72 48.3881 0 b 0 4.18 -73 -27.88 -54.28 95.237 0
4874 b 0 4.18 -46.75 -0.26 -4.18 47.123 0 b 0 4.18 -38.25 -0.74 -17.82 42.4103 0
4875 W+ 1 80.4 8.84 14.75 -3.68 82.3007 0 W- 1 80.4 8.16 44.25 -12.32 92.9548 0
4876 b 0 4.18 76.95 3.3 -0 77.1341 0 b 0 4.18 4.05 62.7 -90 109.842 0
4877 b 0 4.18 36.54 40.85 -11.4 56.1367 0 b 0 4.18 50.46 54.15 -64.6 98.3314 0
4878 b 0 4.18 46.64 9.84 13.34 49.6744 0 b 0 4.18 41.36 31.16 44.66 68.5097 0
4879 b 0 4.18 40.29 -8.91 -24.7 48.2725 0 b 0 4.18 38.71 -72.09 -40.3 91.3071 0
4880 b 0 4.18 -15.34 -25.11 5.3 30.1892 0 b 0 4.18 -10.66 -55.89 47.7 74.3646 0
4881 W+ 1 80.4 -8.37 47.32 -30.03 98.3626 0 W- 1 80.4 -84.63 43.68 -46.97 133.194 0
4882 b 0 4.18 -1.89 -32.33 11.52 34.6263 0 b 0 4.18 -7.11 -20.67 52.48 57.0037 0
4883 b 0 4.18 6.6 7.8 75.46 76.2633 0 b 0 4.18 59.4 52.2 22.54 82.333 0
4884 b 0 4.18 -44.37 -1.2 -37.13 58.0194 0 b 0 4.18 -42.63 -58.8 -41.87 83.9364 0
4885 b 0 4.18 -48.72 2.4 2.58 49.0258 0 b 0 4.18 -9.28 21.6 40.42 46.946 0
4886 b 0 4.18 -28.8 -7.54 24.84 38.9973 0 b 0 4.18 -19.2 -50.46 67.16 86.2716 0
4887 b 0 4.18 -39.6 0.27 0 39.8209 0 b 0 4.18 -15.4 2.73 0 16.1891 0
4888 tau+ 0 1.77 2.25 27.75 -6.8 28.7141 0 tau- 0 1.77 12.75 9.25 -61.2 63.2194 0
4889 W+ 1 80.4 -25.6 -12.41 1.02 85.2911 0 W- 1 80.4 -6.4 -60.59 32.98 106.132 0
4890 b 0 4.18 14.95 14.06 -22.62 30.8273 0 b 0 4.18 50.05 59.94 -16.38 79.8973 0
4891 W+ 1 80.4 -2.61 48.1 12.16 94.5116 0 W- 1 80.4 -84.39 25.9 25.84 122.165 0
4892 W+ 1 80.4 -8.1 26.73 -30.72 90.4875 0 W- 1 80.4 -81.9 72.27 -17.28 136.724 0
4893 b 0 4.18 34.44 -9 2.86 35.955 0 b 0 4.18 47.56 -16 10.14 51.3639 0
4894 Z 1 91.2 -48.4 25.01 0.24 106.233 0 Z 1 91.2 -39.6 35.99 5.76 105.896 0
4895 b 0 4.18 -20.8 4.18 -18.86 28.6929 0 b 0 4.18 -44.2 14.82 -22.14 51.7776 0
4896 b 0 4.18 1.32 26.4 2.96 26.9246 0 b 0 4.18 42.68 17.6 5.04 46.6285 0
4897 b 0 4.18 63 2.64 -1.17 63.2045 0 b 0 4.18 21 9.36 -37.83 44.4656 0
4898 W+ 1 80.4 -66 1.28 -0.27 104.028 0 W- 1 80.4 -22 6.72 -2.73 83.6706 0
4899 b 0 4.18 -83.52 -1.56 0.03 83.6391 0 b 0 4.18 -12.48 -11.44 2.97 17.6895 0
4900 W+ 1 80.4 33.37 -15.8 2.61 88.5108 0 W- 1 80.4 13.63 -63.2 26.39 106.492 0
4901 W+ 1 80.4 0.8 -58.48 -28.5 103.426 0 W- 1 80.4 39.2 -27.52 -66.5 114.806 0
4902 tau+ 0 1.77 -28.12 15.3 5.68 32.561 0 tau- 0 1.77 -9.88 69.7 65.32 96.0497 0
4903 b 0 4.18 -0.45 27.75 -4.7 28.4575 0 b 0 4.18 -2.55 9.25 -42.3 43.5755 0
4904 b 0 4.18 29.16 -12.3 2.64 32.0318 0 b 0 4.18 6.84 -69.7 63.36 94.5349 0
4905 b 0 4.18 -88 0.8 -2.42 88.1361 0 b 0 4.18 -12 79.2 -19.58 82.5681 0
4906 W+ 1 80.4 13.86 -2.31 -19.04 83.81 0 W- 1 80.4 28.14 -18.69 -14.96 88.4824 0
4907 b 0 4.18 13.34 -2.34 -18.24 23.0998 0 b 0 4.18 44.66 -3.66 -29.76 53.9541 0
4908 Z 1 91.2 -13.32 -20.25 8.55 94.7524 0 Z 1 91.2 -60.68 -60.75 6.45 125.426 0
4909 b 0 4.18 9.7 -0.95 -0.96 10.6483 0 b 0 4.18 0.3 -94.05 -47.04 105.241 0
4910 W+ 1 80.4 26.07 0.96 2.6 84.5665 0 W- 1 80.4 6.93 95.04 10.4 125.112 0
4911 b 0 4.18 -26.64 -22.4 -0 35.056 0 b 0 4.18 -10.36 -57.6 -17 61.0865 0
4912 b 0 4.18 5.39 -63.19 0 63.5571 0 b 0 4.18 43.61 -7.81 62 76.3171 0
4913 b 0 4.18 21.76 1.8 -12.15 25.3344 0 b 0 4.18 10.24 34.2 -32.85 48.6939 0
4914 W+ 1 80.4 -4.69 -13.57 26.18 85.7653 0 W- 1 80.4 -62.31 -9.43 50.82 114.098 0
4915 Z 1 91.2 -45.36 25.76 3.36 105.118 0 Z 1 91.2 -35.64 66.24 17.64 119.526 0
4916 W+ 1 80.4 -6.48 23.43 9.23 84.5003 0 W- 1 80.4 -5.52 47.57 61.77 112.13 0
4917 b 0 4.18 -5.49 -18.62 -55.44 58.889 0 b 0 4.18 -55.51 -79.38 -21.56 99.322 0
4918 W+ 1 80.4 -58.59 -1.8 -3.16 99.5499 0 W- 1 80.4 -4.41 -58.2 -75.84 124.99 0
4919 b 0 4.18 8.16 -33.75 -35.26 49.6627 0 b 0 4.18 59.84 -41.25 -46.74 86.5129 0
4920 Z 1 91.2 -52.26 -5.04 -1.6 105.245 0 Z 1 91.2 -25.74 -12.96 -30.4 100.36 0
4921 b 0 4.18 -41.87 -2.82 -0.18 42.1729 0 b 0 4.18 -11.13 -91.18 -0.82 91.9555 0
4922 b 0 4.18 46.15 -6.64 1.26 46.8292 0 b 0 4.18 18.85 -76.36 4.74 78.9057 0
4923 b 0 4.18 -1.04 14.16 -66.96 68.5762 0 b 0 4.18 -24.96 44.84 -26.04 57.6991 0
4924 b 0 4.18 -13.44 44.73 12.32 48.4836 0 b 0 4.18 -50.56 26.27 64.68 86.2983 0
4925 b 0 4.18 -25.08 -30.16 2.3 39.5145 0 b 0 4.18 -40.92 -27.84 20.7 53.8096 0
4926 W+ 1 80.4 -5.52 1.08 -89 120.07 0 W- 1 80.4 -63.48 34.92 -11 108.785 0
4927 b 0 4.18 -10.98 -10.08 1.41 15.5444 0 b 0 4.18 -7.02 -17.92 45.59 49.6621 0
4928 b 0 4.18 45.65 -0.56 -9.36 46.7902 0 b 0 4.18 9.35 -13.44 -62.64 64.8791 0
4929 tau+ 0 1.77 4.06 44.8 3.78 45.1768 0 tau- 0 1.77 9.94 25.2 50.22 57.0879 0
4930 b 0 4.18 -11.52 32.24 20.4 40.0719 0 b 0 4.18 -52.48 29.76 47.6 76.9613 0
4931 b 0 4.18 41.08 -2.6 15.04 44.0227 0 b 0 4.18 10.92 -49.4 78.96 93.871 0
4932 b 0 4.18 -9.72 -26.4 11.68 30.7463 0 b 0 4.18 -8.28 -61.6 61.32 87.4113 0
4933 W+ 1 80.4 -38 -2.8 -4.76 89.0991 0 W- 1 80.4 -12 -37.2 -23.24 92.3694 0
4934 b 0 4.18 -14.82 -8.7 13.16 22.045 0 b 0 4.18 -24.18 -49.3 14.84 57.0339 0
4935 b 0 4.18 34.85 -3.78 0.7 35.3097 0 b 0 4.18 6.15 -23.22 69.3 73.464 0
4936 W+ 1 80.4 28.14 1.48 47.52 97.5518 0 W- 1 80.4 38.86 35.52 40.48 104.281 0
4937 W+ 1 80.4 -49.88 -5.04 -3.57 94.8173 0 W- 1 80.4 -36.12 -18.96 -13.43 91.1519 0
4938 b 0 4.18 9.36 4.4 -3.06 11.5674 0 b 0 4.18 14.64 3.6 -47.94 50.4282 0
4939 W+ 1 80.4 4.08 -25 -5.74 84.4911 0 W- 1 80.4 1.92 -75 -76.26 133.822 0
4940 W+ 1 80.4 66.74 1.89 -1.52 104.519 0 W- 1 80.4 27.26 7.11 -17.48 86.9676 0
4941 b 0 4.18 -21.93 7.4 15.95 28.4176 0 b 0 4.18 -21.07 29.6 39.05 53.5021 0
4942 W+ 1 80.4 8.96 -19.32 -5.88 83.3803 0 W- 1 80.4 7.04 -64.68 -22.12 105.766 0
4943 W+ 1 80.4 29.04 -7.48 50.4 99.5168 0 W- 1 80.4 58.96 -60.52 39.6 123.172 0
4944 b 0 4.18 51.48 -0.61 -4.2 51.8235 0 b 0 4.18 14.52 -60.39 -15.8 64.2253 0
4945 b 0 4.18 18.48 13.44 0.18 23.2303 0 b 0 4.18 25.52 10.56 8.82 29.2925 0
4946 b 0 4.18 -53.76 -0.08 0 53.9223 0 b 0 4.18 -2.24 -1.92 69 69.1894 0
4947 W+ 1 80.4 30.55 8.96 18.48 88.4266 0 W- 1 80.4 16.45 55.04 69.52 120.819 0
4948 b 0 4.18 -21.62 0.44 31.5 38.4362 0 b 0 4.18 -24.38 3.56 43.5 50.1675 0
4949 b 0 4.18 -12.72 19.2 -0.17 23.4081 0 b 0 4.18 -11.28 44.8 -0.83 46.3944 0
4950 b 0 4.18 15.96 24.5 -22 36.8299 0 b 0 4.18 41.04 24.5 -78 91.5751 0
4951 W+ 1 80.4 -2.25 3.91 -4.56 80.6555 0 W- 1 80.4 -0.75 19.09 -52.44 97.8729 0
4952 b 0 4.18 41.4 -37.92 -2.7 56.3618 0 b 0 4.18 48.6 -41.08 -42.3 76.5264 0
4953 b 0 4.18 -12.96 15.3 -5.5 21.2079 0 b 0 4.18 -14.04 35.7 -19.5 43.2358 0
4954 b 0 4.18 7.74 6.84 -3.15 11.5796 0 b 0 4.18 1.26 69.16 -59.85 91.5652 0
4955 b 0 4.18 -39.04 1.88 33.67 51.7571 0 b 0 4.18 -24.96 92.12 57.33 111.415 0
4956 b 0 4.18 9.86 1.98 -28.91 30.8934 0 b 0 4.18 24.14 7.02 -30.09 39.4322 0
4957 b 0 4.18 -0.31 -11.1 -7.44 14.0047 0 b 0 4.18 -30.69 -18.9 -4.56 36.5698 0
4958 b 0 4.18 -3.75 -3.51 4.44 7.97299 0 b 0 4.18 -1.25 -23.49 32.56 40.3853 0
4959 b 0 4.18 21.12 22.41 -25.23 40.0286 0 b 0 4.18 26.88 60.59 -61.77 90.7011 0
4960 W+ 1 80.4 -54.02 4.16 -7.28 97.2246 0 W- 1 80.4 -18.98 27.84 -48.72 99.8654 0
4961 Z 1 91.2 -4.56 -48.36 1.7 103.343 0 Z 1 91.2 -7.44 -44.64 15.3 102.954 0
4962 b 0 4.18 39.84 -11.28 -1.65 41.6492 0 b 0 4.18 8.16 -82.72 -31.35 88.9352 0
4963 b 0 4.18 39.75 6.38 10.25 41.7529 0 b 0 4.18 35.25 22.62 30.75 52.1274 0
4964 b 0 4.18 18.62 23.4 8.67 31.4151 0 b 0 4.18 30.38 28.6 42.33 59.5836 0
4965 b 0 4.18 14.08 0.68 6.24 15.9724 0 b 0 4.18 1.92 16.32 71.76 73.736 0
4966 b 0 4.18 6.8 67.64 -0.89 68.1152 0 b 0 4.18 61.2 8.36 -88.11 107.686 0
4967 b 0 4.18 -8.16 29 0.14 30.4151 0 b 0 4.18 -8.84 29 6.86 31.3636 0
4968 b 0 4.18 -28.7 3.08 9.69 30.7334 0 b 0 4.18 -53.3 18.92 9.31 57.4718 0
4969 b 0 4.18 0.81 5.76 -20.25 21.4795 0 b 0 4.18 26.19 30.24 -4.75 40.502 0
4970 b 0 4.18 -7.68 2.66 -36.18 37.3165 0 b 0 4.18 -16.32 16.34 -30.82 38.7386 0
4971 b 0 4.18 -36.54 -13 -0 39.0083 0 b 0 4.18 -5.46 -87 -51 101.081 0
4972 b 0 4.18 14.7 40.02 -17.64 46.3285 0 b 0 4.18 55.3 28.98 -66.36 91.2088 0
4973 W+ 1 80.4 -45.1 -3.87 -0.3 92.2672 0 W- 1 80.4 -36.9 -5.13 -14.7 89.823 0
4974 b 0 4.18 -25.6 -12.73 -15.64 32.8557 0 b 0 4.18 -14.4 -54.27 -76.36 94.8732 0
4975 W+ 1 80.4 -23.04 15.2 -9.38 85.5221 0 W- 1 80.4 -24.96 24.8 -57.62 104.987 0
4976 W+ 1 80.4 16.24 -30.4 -33.2 93.5644 0 W- 1 80.4 41.76 -64.6 -49.8 121.907 0
4977 b 0 4.18 -26.86 6.86 -5.32 28.5358 0 b 0 4.18 -7.14 42.14 -70.68 82.7037 0
4978 tau+ 0 1.77 85.26 5.76 2.8 85.5185 0 tau- 0 1.77 12.74 90.24 37.2 98.4507 0
4979 W+ 1 80.4 6.09 1.84 2.52 80.6907 0 W- 1 80.4 0.91 44.16 25.48 95.2067 0
4980 tau+ 0 1.77 -53.2 -14.26 0.31 55.1073 0 tau- 0 1.77 -16.8 -47.74 30.69 59.2145 0
4981 Z 1 91.2 -18.8 -2.64 -1.28 93.1638 0 Z 1 91.2 -1.2 -63.36 -62.72 127.543 0
4982 b 0 4.18 24.44 -44.5 0.48 50.9438 0 b 0 4.18 27.56 -44.5 15.52 54.7553 0
4983 b 0 4.18 -62.16 8.64 -4.06 63.0275 0 b 0 4.18 -11.84 87.36 -53.94 103.436 0
4984 b 0 4.18 -51.92 -3.33 -2.92 52.2759 0 b 0 4.18 -36.08 -5.67 -70.08 79.1366 0
4985 b 0 4.18 -9.12 10 -17.46 22.4833 0 b 0 4.18 -6.88 30 -79.54 85.3898 0
4986 W+ 1 80.4 85.26 -3.84 -5.88 117.4 0 W- 1 80.4 12.74 -60.16 -78.12 127.861 0
4987 W+ 1 80.4 -67.32 -12.4 -9.48 106.018 0 W- 1 80.4 -31.68 -49.6 -69.52 121.495 0
4988 W+ 1 80.4 -56.96 14.4 -3.4 99.6369 0 W- 1 80.4 -32.04 30.6 -81.6 122.824 0
4989 b 0 4.18 23.46 -6.96 -1.16 24.8522 0 b 0 4.18 10.54 -17.04 -56.84 60.4128 0
4990 b 0 4.18 5.46 -20.64 -19.8 29.4166 0 b 0 4.18 20.54 -27.36 -35.2 49.2643 0
4991 b 0 4.18 31.27 -9.84 31.15 45.414 0 b 0 4.18 27.73 -72.16 57.85 96.6443 0
4992 b 0 4.18 8.74 -10.34 -18.7 23.462 0 b 0 4.18 29.26 -36.66 -15.3 49.5143 0
4993 b 0 4.18 28.21 -0.45 -1.02 28.5398 0 b 0 4.18 2.79 -14.55 -15.98 22.1883 0
4994 b 0 4.18 -19.38 -13.68 -34.32 41.9292 0 b 0 4.18 -31.62 -62.32 -43.68 82.5168 0
4995 b 0 4.18 43.2 -15.17 13.3 47.8616 0 b 0 4.18 52.8 -21.83 81.7 99.7835 0
4996 b 0 4.18 79.9 -5.72 -1.34 80.2247 0 b 0 4.18 14.1 -38.28 -65.66 77.4137 0
4997 b 0 4.18 -30.26 3.3 -29.58 42.6498 0 b 0 4.18 -58.74 18.7 -28.42 68.0092 0
4998 b 0 4.18 -58.48 0.8 -13.77 60.2299 0 b 0 4.18 -27.52 15.2 -37.23 48.9074 0
4999 W+ 1 80.4 -7.28 -13.44 45.44 93.6087 0 W- 1 80.4 -48.72 -70.56 18.56 119 0
5000 W+ 1 80.4 32.94 18.6 2.55 88.8913 0 W- 1 80.4 28.06 41.4 14.45 95.7825 0
5001 b 0 4.18 59.76 4.7 -2.1 60.1268 0 b 0 4.18 12.24 42.3 -27.9 52.2971 0
5002 b 0 4.18 21.85 -0.35 54.72 59.0703 0 b 0 4.18 73.15 -6.65 21.28 76.5863 0
5003 W+ 1 80.4 -85.26 0.37 -8.4 117.491 0 W- 1 80.4 -12.74 36.63 -61.6 108.456 0
5004 tau+ 0 1.77 0.88 29.52 40.3 49.9943 0 tau- 0 1.77 43.12 52.48 24.7 72.296 0
5005 b 0 4.18 3.36 3.78 18.13 19.2807 0 b 0 4.18 10.64 10.22 18.87 24.3148 0
5006 b 0 4.18 6.86 19.68 -32.76 39.0519 0 b 0 4.18 91.14 28.32 -30.24 100.202 0
5007 b 0 4.18 20.24 0.01 4.55 21.1621 0 b 0 4.18 1.76 0.99 60.45 60.628 0
5008 b 0 4.18 62.37 -0.06 0 62.5099 0 b 0 4.18 0.630001 -5.94 29 29.9024 0
5009 b 0 4.18 49.5 6.58 -0.76 50.1158 0 b 0 4.18 40.5 87.42 -1.24 96.4444 0
5010 tau+ 0 1.77 1.98 5.04 45.5 45.8553 0 tau- 0 1.77 31.02 15.96 19.5 40.0043 0
5011 b 0 4.18 3.12 -30.6 2.96 31.1822 0 b 0 4.18 9.88 -14.4 34.04 38.486 0
5012 b 0 4.18 75 0 -0 75.1164 0 b 0 4.18 0 97 -4 97.1724 0
5013 b 0 4.18 24.8 6.08 11.78 28.4297 0 b 0 4.18 15.2 25.92 50.22 58.672 0
5014 b 0 4.18 -12.8 2.03 -0.26 13.6199 0 b 0 4.18 -3.2 26.97 -1.74 27.534 0
5015 W+ 1 80.4 -7.68 -33.6 -0.32 87.4769 0 W- 1 80.4 -8.32 -36.4 -7.68 88.9794 0
5016 b 0 4.18 -29.64 -0.72 -11.52 32.0816 0 b 0 4.18 -8.36 -11.28 -60.48 62.2289 0
5017 b 0 4.18 20.24 27.36 -16.8 38.183 0 b 0 4.18 71.76 44.64 -25.2 88.2878 0
5018 b 0 4.18 19.2 3.66 -29.9 35.9655 0 b 0 4.18 20.8 57.34 -35.1 70.4982 0
5019 tau+ 0 1.77 8.82 1.66 65.52 66.1555 0 tau- 0 1.77 54.18 81.34 12.48 98.5421 0
5020 b 0 4.18 -6.4 -21.93 19.11 30.0757 0 b 0 4.18 -73.6 -29.07 19.89 81.7013 0
5021 b 0 4.18 72.68 -0.79 5.25 72.9934 0 b 0 4.18 6.32 -78.21 69.75 105.068 0
5022 b 0 4.18 -44.46 -8.45 2.25 45.5042 0 b 0 4.18 -12.54 -56.55 22.75 62.3714 0
5023 b 0 4.18 -24 -9.92 -17.63 31.6654 0 b 0 4.18 -72 -21.08 -23.37 78.6892 0
5024 b 0 4.18 -1.18 -4.29 57.85 58.1712 0 b 0 4.18 -57.82 -8.71 31.15 66.3838 0
5025 b 0 4.18 24.08 0.63 -10.67 26.6752 0 b 0 4.18 3.92 20.37 -86.33 88.8856 0
5026 b 0 4.18 3.8 7.68 10.08 13.8745 0 b 0 4.18 1.2 56.32 73.92 93.0324 0
5027 b 0 4.18 62.05 2.52 -11.18 63.2378 0 b 0 4.18 22.95 15.48 -74.82 79.8864 0
5028 b 0 4.18 12.6 8.68 -18.72 24.536 0 b 0 4.18 47.4 19.32 -20.28 55.2157 0
5029 b 0 4.18 25.41 8.54 -39.75 48.1262 0 b 0 4.18 51.59 52.46 -35.25 81.6922 0
5030 b 0 4.18 -22.4 -6.8 2.97 23.9644 0 b 0 4.18 -5.6 -33.2 96.03 101.847 0
5031 b 0 4.18 -43.4 6.66 -5.76 44.4811 0 b 0 4.18 -18.6 30.34 -42.24 55.391 0
5032 b 0 4.18 36.57 1.14 -6.48 37.3915 0 b 0 4.18 16.43 4.86 -47.52 50.6871 0
5033 W+ 1 80.4 5.72 -8.8 -0.08 81.0822 0 W- 1 80.4 5.28 -11.2 -1.92 81.3705 0
5034 b 0 4.18 -18.33 -25.2 5.76 31.9637 0 b 0 4.18 -20.67 -46.8 26.24 57.6498 0
5035 tau+ 0 1.77 7.52 18.2 -6.21 20.7241 0 tau- 0 1.77 8.48 51.8 -16.79 55.1379 0
5036 tau+ 0 1.77 -61.11 -8.32 -12.96 63.0456 0 tau- 0 1.77 -35.89 -55.68 -41.04 77.9472 0
5037 b 0 4.18 68.89 0.45 -3.64 69.1141 0 b 0 4.18 14.11 14.55 -22.36 30.467 0
5038 b 0 4.18 35.7 8.37 -5.25 37.2771 0 b 0 4.18 15.3 84.63 -19.75 88.3395 0
5039 b 0 4.18 50.4 1.86 -9.84 51.555 0 b 0 4.18 21.6 29.14 -31.16 48.0012 0
5040 b 0 4.18 11.88 -0.98 10.92 16.6977 0 b 0 4.18 10.12 -13.02 17.08 24.1067 0
5041 b 0 4.18 -26 3.15 0 26.5216 0 b 0 4.18 -14 5.85 62 63.9664 0
5042 b 0 4.18 -21.46 3.29 58.24 62.2955 0 b 0 4.18 -52.54 43.71 32.76 75.9059 0
5043 W+ 1 80.4 -18.36 -17.25 29.11 89.1415 0 W- 1 80.4 -35.64 -51.75 41.89 110.305 0
5044 b 0 4.18 32.76 -12.35 17.04 39.1609 0 b 0 4.18 19.24 -82.65 53.96 100.65 0
5045 Z 1 91.2 25.16 28.56 22.91 101.445 0 Z 1 91.2 42.84 55.44 56.09 127.955 0
5046 W+ 1 80.4 -43.68 25.92 15.81 96.4049 0 W- 1 80.4 -34.32 70.08 77.19 136.057 0
5047 b 0 4.18 -13.6 -12.35 -0.43 18.8452 0 b 0 4.18 -26.4 -6.65 -42.57 50.7036 0
5048 W+ 1 80.4 -12.42 2.37 29.67 86.6276 0 W- 1 80.4 -10.58 76.63 39.33 118.301 0
5049 b 0 4.18 -41.4 -18.05 1.44 45.3796 0 b 0 4.18 -18.6 -76.95 10.56 79.9765 0
5050 tau+ 0 1.77 1.7 10.8 3.96 11.762 0 tau- 0 1.77 3.3 25.2 7.04 26.4315 0
5051 W+ 1 80.4 -26.04 -1.86 4.75 84.6656 0 W- 1 80.4 -1.96 -91.14 90.25 151.392 0
5052 b 0 4.18 43.32 -24.96 -2.89 50.2538 0 b 0 4.18 32.68 -71.04 -14.11 79.569 0
5053 b 0 4.18 19.78 -0.9 3.84 20.598 0 b 0 4.18 3.22 -14.1 44.16 46.6557 0
5054 tau+ 0 1.77 45.9 1.75 1.74 46.0004 0 tau- 0 1.77 5.1 23.25 56.26 61.1138 0
5055 b 0 4.18 31.5 27.6 -4.3 42.3081 0 b 0 4.18 58.5 18.4 -81.7 102.241 0
5056 W+ 1 80.4 0 -65.1 -3.72 103.518 0 W- 1 80.4 0 -27.9 -89.28 123.343 0
5057 b 0 4.18 -0.78 32.33 0 32.6084 0 b 0 4.18 -1.22 20.67 55 58.917 0
5058 W+ 1 80.4 30 -12.04 -13.52 87.7035 0 W- 1 80.4 20 -73.96 -38.48 117.537 0
5059 W+ 1 80.4 -0.27 21.7 -33.82 89.8828 0 W- 1 80.4 -0.73 40.3 -55.18 105.516 0
5060 b 0 4.18 -2.86 2.72 37.74 38.1754 0 b 0 4.18 -10.14 65.28 13.26 67.51 0
5061 b 0 4.18 0.21 5.67 -29.12 29.9606 0 b 0 4.18 0.79 15.33 -26.88 31.2352 0
5062 b 0 4.18 -47.17 -6.56 28.86 55.8428 0 b 0 4.18 -41.83 -75.44 45.14 97.4476 0
5063 b 0 4.18 0.78 0.76 -12.81 13.5187 0 b 0 4.18 77.22 1.24 -8.19 77.7754 0
5064 tau+ 0 1.77 -4.68 -31.85 -10.56 33.926 0 tau- 0 1.77 -31.32 -17.15 -37.44 51.7682 0
5065 W+ 1 80.4 -0.21 -0.71 -15.12 81.8127 0 W- 1 80.4 -20.79 -0.29 -38.88 91.6958 0
5066 b 0 4.18 -4.48 -1.88 -6.56 9.17119 0 b 0 4.18 -27.52 -45.12 -1.44 53.035 0
5067 W+ 1 80.4 31.28 1.92 -0 86.2919 0 W- 1 80.4 2.72 22.08 -69 108.259 0
5068 b 0 4.18 25 -0 -0 25.347 0 b 0 4.18 0 -79 -63 101.131 0
5069 b 0 4.18 42.72 -1.14 -12.21 44.6414 0 b 0 4.18 46.28 -4.86 -24.79 52.8912 0
5070 b 0 4.18 -73.92 2.31 4.4 74.2047 0 b 0 4.18 -22.08 74.69 17.6 79.9585 0
5071 b 0 4.18 -37.72 47.5 6.48 61.1434 0 b 0 4.18 -54.28 47.5 65.52 97.5342 0
5072 b 0 4.18 9.99 -5.64 11.73 16.9315 0 b 0 4.18 17.01 -41.36 11.27 46.3085 0
5073 W+ 1 80.4 -0.6 25.92 -21.06 87.0626 0 W- 1 80.4 -5.4 46.08 -17.94 94.5438 0
5074 b 0 4.18 -14.52 26.52 0.48 30.5261 0 b 0 4.18 -18.48 24.48 11.52 33.0297 0
5075 b 0 4.18 2 0 14 14.7469 0 b 0 4.18 23 0 26 34.9639 0
5076 tau+ 0 1.77 39.78 1.95 -3.24 39.9985 0 tau- 0 1.77 11.22 13.05 -32.76 37.0478 0
5077 b 0 4.18 -2.8 0.4 7.38 8.94074 0 b 0 4.18 -32.2 3.6 1.62 32.7093 0
5078 b 0 4.18 -17.5 -19.6 1.7 26.6603 0 b 0 4.18 -7.5 -78.4 15.3 80.3391 0
5079 tau+ 0 1.77 10.8 16.56 -23.8 30.9911 0 tau- 0 1.77 43.2 19.44 -46.2 66.1946 0
5080 b 0 4.18 -31.24 13.2 20.02 39.6037 0 b 0 4.18 -39.76 30.8 56.98 76.1163 0
5081 b 0 4.18 -46.5 -2.7 -20 50.8627 0 b 0 4.18 -15.5 -51.3 -80 96.3816 0
5082 tau+ 0 1.77 3.2 -4.5 15.3 16.3619 0 tau- 0 1.77 6.8 -4.5 69.7 70.1977 0
5083 b 0 4.18 30.72 -11.89 -1.15 33.2248 0 b 0 4.18 33.28 -29.11 -3.85 44.5785 0
5084 b 0 4.18 9.36 0.21 -3.29 10.768 0 b 0 4.18 3.64 0.79 -43.71 44.0671 0
5085 b 0 4.18 -18.4 0 23.8 30.3722 0 b 0 4.18 -61.6 0 44.2 75.932 0
5086 tau+ 0 1.77 -43.55 -4.4 2.52 43.8799 0 tau- 0 1.77 -21.45 -83.6 6.48 86.569 0
5087 b 0 4.18 8.16 10.08 -4 14.2009 0 b 0 4.18 8.84 17.92 -21 29.2873 0
5088 tau+ 0 1.77 93.1 -0.74 0 93.1198 0 tau- 0 1.77 1.9 -36.26 18 40.5651 0
5089 b 0 4.18 3.54 57.66 0.19 57.9199 0 b 0 4.18 55.46 4.34 18.81 58.8722 0
5090 b 0 4.18 -18.56 -10.56 -13.11 25.4034 0 b 0 4.18 -45.44 -11.44 -43.89 64.3387 0
5091 b 0 4.18 -16.83 -3.33 -9.2 19.9111 0 b 0 4.18 -16.17 -33.67 -13.8 40.0381 0
